Domain,Response Code,DNS Server,DNS Resolved Ips,DNS IP Response Codes,Traceroute to domain,Number of hops to domain,AARC DNS Ips,Optus DNS Ips,Google DNS Ips,Cloudflare DNS Ips,AARC DNS Response Codes,Optus DNS Response Codes,Google DNS Response Codes,Cloudflare DNS Response Codes,Domain Blockpage,AARC Blockpage,Optus Blockpage,Google Blockpage,Cloudflare Blockpage,Domain Cloudflare IP Blocked,AARC Cloudflare IP Blocked,Optus Cloudflare IP Blocked,Google Cloudflare IP Blocked,Cloudflare Cloudflare IP Blocked,Default DNS Block Page,Default DNS Cloudflare Block Page
"http://nocensor.surf/","200","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","[]","[]","[]","[]","[]","[]","False","[]","[]","[]","[]","False","[]","[]","[]","[]","['False']","['False']"
"https://nocensor.casa/","HTTPSConnectionPool(host='nocensor.casa'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10383c530>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['185.107.56.54']","['37.48.65.153']","[]","[]","[200]","[200]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False']","['False']"
"http://nocensor.fun/","200","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '122.49.143.2', '150.101.33.165', '202.136.99.184']","8","[]","[]","['185.53.178.53']","['185.53.178.53']","[]","[]","[412]","[412]","False","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False']","['False']"
"https://unblockproject.icu/","HTTPSConnectionPool(host='unblockproject.icu'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x103bd5370>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['199.59.243.225']","['199.59.243.225']","[]","[]","[400]","[400]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False']","['False']"
"https://unblockproject.info/","HTTPSConnectionPool(host='unblockproject.info'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1052d2f30>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['3.64.163.50']","['3.64.163.50']","[]","[]","[410]","[410]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False']","['False']"
"http://123unblock.space/","200","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['23.82.12.37']","['23.82.12.37']","[]","[]","[200]","[200]","False","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False']","['False']"
"https://123unblock.fun/","HTTPSConnectionPool(host='123unblock.fun'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x103bd6d50>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['162.210.199.87']","['69.162.95.3']","[]","[]","[200]","[200]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False']","['False']"
"http://unbl0ck.online/","200","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['199.115.116.216']","['74.63.241.20']","[]","[]","[200]","[200]","False","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False']","['False']"
"http://123unblock.icu/","200","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","[]","[]","[]","[]","[]","[]","False","[]","[]","[]","[]","False","[]","[]","[]","[]","['False']","['False']"
"http://prox4you.club/","200","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '122.49.143.2', '150.101.33.165', '202.136.99.184']","8","[]","[]","['103.224.212.217']","['103.224.212.217']","[]","[]","[200]","[200]","False","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False']","['False']"
"https://prox4you.pro/","HTTPSConnectionPool(host='prox4you.pro'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x103851b80>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['3.64.163.50']","['3.64.163.50']","[]","[]","[410]","[410]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False']","['False']"
"http://prox4you.info/","200","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['3.64.163.50']","['3.64.163.50']","[]","[]","[410]","[410]","False","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False']","['False']"
"https://unblocked.to/","HTTPSConnectionPool(host='unblocked.to'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x105500ce0>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['69.16.230.227']","['69.16.230.227']","[]","[]","[""('Connection aborted.'; RemoteDisconnected('Remote end closed connection without response'))""]","[""('Connection aborted.'; RemoteDisconnected('Remote end closed connection without response'))""]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False']","['False']"
"https://prostylex.org/","HTTPSConnectionPool(host='prostylex.org'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x103b795e0>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '122.49.143.2', '150.101.33.165', '202.136.99.184']","8","[]","[]","['103.224.182.238']","['103.224.182.238']","[]","[]","[200]","[200]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False']","['False']"
"https://torrents.io","HTTPSConnectionPool(host='torrents.io'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1053c7fe0>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","[]","[]","[]","[]","[]","[]","N/A","[]","[]","[]","[]","N/A","[]","[]","[]","[]","['False']","['False']"
"https://katcr.co/","HTTPSConnectionPool(host='katcr.co'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x103851f40>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","[]","[]","[]","[]","[]","[]","N/A","[]","[]","[]","[]","N/A","[]","[]","[]","[]","['False']","['False']"
"https://kikass.to/","HTTPSConnectionPool(host='kikass.to'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x103ba5f10>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['172.67.215.185', '104.21.78.35']","['104.21.78.35', '172.67.215.185']","[]","[]","[403, 403]","[403, 403]","N/A","[]","[]","['False', 'False']","['False', 'False']","N/A","[]","[]","['True', 'True']","['True', 'True']","['False']","['False']"
"https://kat.sx/","HTTPSConnectionPool(host='kat.sx'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x103a892e0>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['104.31.16.11', '104.31.16.118']","['104.31.16.118', '104.31.16.11']","[]","[]","[403, 403]","[403, 403]","N/A","[]","[]","['False', 'False']","['False', 'False']","N/A","[]","[]","['True', 'True']","['True', 'True']","['False']","['False']"
"https://kickass.sx/","HTTPSConnectionPool(host='kickass.sx'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10528b6e0>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['104.21.13.75', '172.67.198.201']","['172.67.198.201', '104.21.13.75']","[]","[]","[403, 403]","[403, 403]","N/A","[]","[]","['False', 'False']","['False', 'False']","N/A","[]","[]","['True', 'True']","['True', 'True']","['False']","['False']"
"https://kickass1.to/","HTTPSConnectionPool(host='kickass1.to'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x103be7a10>: Failed to establish a new connection: [Errno 61] Connection refused'))","192.168.1.1","['202.136.99.184']","[200]","['192.168.1.1', '10.20.26.64', '203.221.3.71', '203.219.107.254', '150.101.33.33', '150.101.33.165', '122.49.143.2', '202.136.99.184']","8","[]","[]","['103.224.182.253']","['103.224.182.253']","[]","[]","[200]","[200]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False']","['False']"
